"STATION,""DATE"",""LATITUDE"",""LONGITUDE"",""ELEVATION"",""NAME"",""TEMP"",""TEMP_ATTRIBUTES"",""DEWP"",""DEWP_ATTRIBUTES"",""SLP"",""SLP_ATTRIBUTES"",""STP"",""STP_ATTRIBUTES"",""VISIB"",""VISIB_ATTRIBUTES"",""WDSP"",""WDSP_ATTRIBUTES"",""MXSPD"",""GUST"",""MAX"",""MAX_ATTRIBUTES"",""MIN"",""MIN_ATTRIBUTES"",""PRCP"",""PRCP_ATTRIBUTES"",""SNDP"",""FRSHTT"""
"72259003927,""2012-03-14"",""32.8978"",""-97.0189"",""170.7"",""DAL FTW WSCMO AIRPORT, TX US"",""  70.9"",""24"",""  63.6"",""24"",""1017.1"",""23"",""996.1"",""24"","" 10.0"",""24"","" 11.9"",""24"","" 17.1"","" 22.9"",""  75.9"","" "",""  62.1"","" "","" 0.00"",""G"",""999.9"",""000000"""
"72259003927,""2012-03-15"",""32.8978"",""-97.0189"",""170.7"",""DAL FTW WSCMO AIRPORT, TX US"",""  72.5"",""24"",""  64.4"",""24"",""1017.8"",""23"",""996.7"",""24"","" 10.0"",""24"","" 12.9"",""24"","" 20.0"","" 25.1"",""  79.0"","" "",""  66.0"","" "","" 0.00"",""G"",""999.9"",""000000"""
"72259003927,""2012-03-16"",""32.8978"",""-97.0189"",""170.7"",""DAL FTW WSCMO AIRPORT, TX US"",""  71.7"",""24"",""  64.4"",""24"",""1016.8"",""23"",""996.0"",""24"","" 10.0"",""24"","" 11.7"",""24"","" 19.0"","" 22.9"",""  79.0"","" "",""  66.9"","" "","" 0.00"",""G"",""999.9"",""000000"""
"72259003927,""2012-03-17"",""32.8978"",""-97.0189"",""170.7"",""DAL FTW WSCMO AIRPORT, TX US"",""  72.0"",""24"",""  63.2"",""24"",""1014.6"",""21"",""993.9"",""24"","" 10.0"",""24"","" 13.8"",""24"","" 21.0"","" 27.0"",""  79.0"","" "",""  64.9"","" "","" 0.00"",""G"",""999.9"",""010010"""
"72259003927,""2012-03-18"",""32.8978"",""-97.0189"",""170.7"",""DAL FTW WSCMO AIRPORT, TX US"",""  71.3"",""24"",""  62.7"",""24"",""1012.9"",""21"",""992.1"",""24"","" 10.0"",""24"","" 14.9"",""24"","" 21.0"","" 28.0"",""  78.1"","" "",""  66.0"","" "","" 0.00"",""G"",""999.9"",""000000"""
"72259003927,""2012-03-19"",""32.8978"",""-97.0189"",""170.7"",""DAL FTW WSCMO AIRPORT, TX US"",""  72.8"",""24"",""  63.7"",""24"",""1006.5"",""22"",""985.9"",""24"","" 10.0"",""24"","" 19.4"",""24"","" 32.1"","" 42.0"",""  78.1"","" "",""  57.9"","" "","" 0.00"",""G"",""999.9"",""010010"""
"72259003927,""2012-03-20"",""32.8978"",""-97.0189"",""170.7"",""DAL FTW WSCMO AIRPORT, TX US"",""  57.1"",""24"",""  53.4"",""24"",""1006.8"",""21"",""985.5"",""24"",""  6.2"",""24"",""  6.6"",""24"","" 16.9"","" 27.0"",""  63.0"",""*"",""  51.8"",""*"","" 3.57"",""G"",""999.9"",""010010"""
"72259003927,""2012-03-21"",""32.8978"",""-97.0189"",""170.7"",""DAL FTW WSCMO AIRPORT, TX US"",""  57.5"",""24"",""  46.0"",""24"",""1008.2"",""24"",""987.0"",""24"","" 10.0"",""24"",""  7.3"",""24"","" 14.0"","" 24.1"",""  64.0"","" "",""  50.0"","" "","" 0.47"",""G"",""999.9"",""000000"""
"72259003927,""2012-03-22"",""32.8978"",""-97.0189"",""170.7"",""DAL FTW WSCMO AIRPORT, TX US"",""  56.6"",""24"",""  46.6"",""24"",""1009.4"",""24"",""988.1"",""24"",""  9.8"",""24"","" 10.4"",""24"","" 24.1"","" 29.9"",""  72.0"","" "",""  46.9"","" "","" 0.17"",""G"",""999.9"",""010000"""
"72259003927,""2012-03-23"",""32.8978"",""-97.0189"",""170.7"",""DAL FTW WSCMO AIRPORT, TX US"",""  58.0"",""24"",""  45.8"",""24"",""1015.1"",""24"",""993.7"",""24"","" 10.0"",""24"",""  5.6"",""24"","" 13.0"",""999.9"",""  75.0"","" "",""  46.0"","" "","" 0.06"",""G"",""999.9"",""000000"""
"72259003927,""2012-03-24"",""32.8978"",""-97.0189"",""170.7"",""DAL FTW WSCMO AIRPORT, TX US"",""  65.1"",""24"",""  50.1"",""24"",""1015.4"",""24"",""994.2"",""24"","" 10.0"",""24"",""  2.0"",""24"",""  7.0"",""999.9"",""  81.0"","" "",""  46.0"","" "","" 0.00"",""G"",""999.9"",""000000"""
"72259003927,""2012-03-25"",""32.8978"",""-97.0189"",""170.7"",""DAL FTW WSCMO AIRPORT, TX US"",""  70.5"",""24"",""  55.1"",""24"",""1016.2"",""24"",""995.2"",""24"","" 10.0"",""24"",""  1.7"",""24"",""  7.0"",""999.9"",""  86.0"","" "",""  59.0"","" "","" 0.00"",""G"",""999.9"",""000000"""
"72259003927,""2012-03-26"",""32.8978"",""-97.0189"",""170.7"",""DAL FTW WSCMO AIRPORT, TX US"",""  70.8"",""24"",""  55.4"",""24"",""1015.9"",""24"",""994.9"",""24"","" 10.0"",""24"",""  4.5"",""24"","" 12.0"","" 18.1"",""  86.0"","" "",""  57.9"","" "","" 0.00"",""G"",""999.9"",""000000"""
"72259003927,""2012-03-27"",""32.8978"",""-97.0189"",""170.7"",""DAL FTW WSCMO AIRPORT, TX US"",""  69.5"",""24"",""  57.4"",""24"",""1015.0"",""24"",""994.0"",""24"","" 10.0"",""24"",""  8.8"",""24"","" 18.1"","" 24.1"",""  82.0"","" "",""  59.0"","" "","" 0.00"",""G"",""999.9"",""000000"""
"72259003927,""2012-03-28"",""32.8978"",""-97.0189"",""170.7"",""DAL FTW WSCMO AIRPORT, TX US"",""  69.7"",""24"",""  60.5"",""24"",""1014.9"",""24"",""993.9"",""24"",""  9.8"",""24"",""  8.9"",""24"","" 14.0"","" 21.0"",""  78.1"","" "",""  59.0"","" "","" 0.00"",""G"",""999.9"",""000000"""
"72259003927,""2012-03-29"",""32.8978"",""-97.0189"",""170.7"",""DAL FTW WSCMO AIRPORT, TX US"",""  68.5"",""24"",""  62.7"",""24"",""1011.8"",""23"",""991.1"",""24"",""  9.0"",""24"",""  5.6"",""24"","" 11.1"",""999.9"",""  79.0"","" "",""  59.0"","" "","" 0.00"",""G"",""999.9"",""000000"""
"72259003927,""2012-03-30"",""32.8978"",""-97.0189"",""170.7"",""DAL FTW WSCMO AIRPORT, TX US"",""  72.2"",""24"",""  66.1"",""24"",""1008.8"",""20"",""988.2"",""24"",""  8.9"",""24"",""  8.2"",""24"","" 15.9"","" 18.1"",""  82.0"","" "",""  59.0"","" "","" 0.00"",""G"",""999.9"",""010000"""
"72259003927,""2012-03-31"",""32.8978"",""-97.0189"",""170.7"",""DAL FTW WSCMO AIRPORT, TX US"",""  72.6"",""24"",""  66.3"",""24"",""1008.0"",""22"",""987.4"",""24"",""  8.8"",""24"",""  7.5"",""24"","" 13.0"",""999.9"",""  82.9"","" "",""  64.0"","" "","" 0.00"",""G"",""999.9"",""000000"""
"72259003927,""2012-04-01"",""32.8978"",""-97.0189"",""170.7"",""DAL FTW WSCMO AIRPORT, TX US"",""  75.1"",""24"",""  66.6"",""24"",""1006.1"",""23"",""985.6"",""24"",""  9.2"",""24"","" 11.0"",""24"","" 18.1"","" 25.1"",""  84.9"","" "",""  64.0"","" "","" 0.00"",""G"",""999.9"",""000000"""
"72259003927,""2012-04-02"",""32.8978"",""-97.0189"",""170.7"",""DAL FTW WSCMO AIRPORT, TX US"",""  75.8"",""24"",""  66.3"",""24"",""1002.6"",""18"",""982.3"",""24"",""  9.8"",""24"","" 13.2"",""24"","" 20.0"","" 27.0"",""  84.9"","" "",""  68.0"","" "","" 0.00"",""G"",""999.9"",""000000"""
"72259003927,""2012-04-03"",""32.8978"",""-97.0189"",""170.7"",""DAL FTW WSCMO AIRPORT, TX US"",""  70.7"",""24"",""  65.4"",""24"",""1005.7"",""18"",""985.3"",""24"",""  8.4"",""24"",""  9.4"",""24"","" 22.9"","" 29.9"",""  80.1"",""*"",""  64.4"",""*"","" 0.00"",""G"",""999.9"",""110110"""
"72259003927,""2012-04-04"",""32.8978"",""-97.0189"",""170.7"",""DAL FTW WSCMO AIRPORT, TX US"",""  63.6"",""24"",""  57.4"",""24"",""1009.2"",""22"",""988.5"",""24"",""  9.8"",""24"",""  6.8"",""24"","" 14.0"","" 18.1"",""  77.0"","" "",""  57.0"","" "","" 1.43"",""G"",""999.9"",""000000"""
"72259003927,""2012-04-05"",""32.8978"",""-97.0189"",""170.7"",""DAL FTW WSCMO AIRPORT, TX US"",""  64.9"",""24"",""  52.3"",""24"",""1009.6"",""24"",""988.6"",""24"","" 10.0"",""24"",""  6.5"",""24"","" 12.0"",""999.9"",""  75.9"","" "",""  55.0"","" "","" 0.00"",""G"",""999.9"",""000000"""
"72259003927,""2012-04-06"",""32.8978"",""-97.0189"",""170.7"",""DAL FTW WSCMO AIRPORT, TX US"",""  65.7"",""24"",""  54.4"",""24"",""1014.0"",""24"",""992.9"",""24"","" 10.0"",""24"",""  4.9"",""24"",""  8.9"",""999.9"",""  79.0"","" "",""  54.0"","" "","" 0.00"",""G"",""999.9"",""000000"""
"72259003927,""2012-04-07"",""32.8978"",""-97.0189"",""170.7"",""DAL FTW WSCMO AIRPORT, TX US"",""  69.8"",""24"",""  59.2"",""24"",""1016.9"",""24"",""995.8"",""24"","" 10.0"",""24"",""  7.0"",""24"","" 11.1"","" 20.0"",""  82.0"","" "",""  55.0"","" "","" 0.00"",""G"",""999.9"",""000000"""
"72259003927,""2012-04-08"",""32.8978"",""-97.0189"",""170.7"",""DAL FTW WSCMO AIRPORT, TX US"",""  68.2"",""24"",""  62.1"",""24"",""1021.8"",""21"",""001.0"",""24"",""  8.7"",""24"",""  6.6"",""24"","" 12.0"",""999.9"",""  82.0"","" "",""  59.0"","" "","" 0.00"",""G"",""999.9"",""010010"""
"72259003927,""2012-04-09"",""32.8978"",""-97.0189"",""170.7"",""DAL FTW WSCMO AIRPORT, TX US"",""  63.9"",""24"",""  61.0"",""24"",""1020.9"",""16"",""000.0"",""24"",""  4.0"",""24"",""  3.0"",""24"",""  7.0"",""999.9"",""  73.0"","" "",""  59.0"","" "","" 2.23"",""G"",""999.9"",""110000"""
"72259003927,""2012-04-10"",""32.8978"",""-97.0189"",""170.7"",""DAL FTW WSCMO AIRPORT, TX US"",""  71.2"",""24"",""  62.6"",""24"",""1017.6"",""24"",""996.6"",""24"",""  7.7"",""24"",""  4.0"",""24"","" 11.1"",""999.9"",""  82.9"","" "",""  59.0"","" "","" 0.00"",""G"",""999.9"",""000000"""
"72259003927,""2012-04-11"",""32.8978"",""-97.0189"",""170.7"",""DAL FTW WSCMO AIRPORT, TX US"",""  72.0"",""24"",""  61.2"",""24"",""1017.1"",""24"",""996.1"",""24"",""  9.9"",""24"",""  4.0"",""24"","" 13.0"","" 14.0"",""  82.9"","" "",""  61.0"","" "","" 0.00"",""G"",""999.9"",""000000"""
"72259003927,""2012-04-12"",""32.8978"",""-97.0189"",""170.7"",""DAL FTW WSCMO AIRPORT, TX US"",""  69.7"",""24"",""  61.7"",""24"",""1015.3"",""23"",""994.6"",""24"",""  9.6"",""24"","" 11.4"",""24"","" 20.0"","" 25.1"",""  82.0"","" "",""  61.0"","" "","" 0.00"",""G"",""999.9"",""000000"""
"72259003927,""2012-04-13"",""32.8978"",""-97.0189"",""170.7"",""DAL FTW WSCMO AIRPORT, TX US"",""  72.4"",""24"",""  63.7"",""24"",""1012.2"",""23"",""991.4"",""24"","" 10.0"",""24"","" 13.8"",""24"","" 20.0"","" 28.9"",""  80.1"","" "",""  62.1"","" "","" 0.00"",""G"",""999.9"",""000000"""
"72259003927,""2012-04-14"",""32.8978"",""-97.0189"",""170.7"",""DAL FTW WSCMO AIRPORT, TX US"",""  75.6"",""24"",""  66.2"",""24"",""1008.9"",""24"",""988.1"",""24"","" 10.0"",""24"","" 16.1"",""24"","" 24.1"","" 34.0"",""  81.0"","" "",""  64.9"","" "","" 0.00"",""G"",""999.9"",""000000"""
"72259003927,""2012-04-15"",""32.8978"",""-97.0189"",""170.7"",""DAL FTW WSCMO AIRPORT, TX US"",""  71.4"",""24"",""  61.6"",""24"",""1005.7"",""19"",""985.0"",""24"",""  9.4"",""24"","" 14.6"",""24"","" 24.1"","" 39.0"",""  78.1"",""*"",""  60.8"",""*"","" 0.00"",""G"",""999.9"",""110010"""
"72259003927,""2012-04-16"",""32.8978"",""-97.0189"",""170.7"",""DAL FTW WSCMO AIRPORT, TX US"",""  64.4"",""24"",""  48.6"",""24"",""1016.1"",""24"",""994.9"",""24"","" 10.0"",""24"",""  7.9"",""24"","" 15.0"","" 22.9"",""  77.0"","" "",""  54.0"","" "","" 0.50"",""G"",""999.9"",""000000"""
"72259003927,""2012-04-17"",""32.8978"",""-97.0189"",""170.7"",""DAL FTW WSCMO AIRPORT, TX US"",""  64.6"",""24"",""  51.0"",""24"",""1021.8"",""24"",""000.5"",""24"","" 10.0"",""24"",""  4.8"",""24"",""  8.9"",""999.9"",""  79.0"","" "",""  51.1"","" "","" 0.00"",""G"",""999.9"",""000000"""
"72259003927,""2012-04-18"",""32.8978"",""-97.0189"",""170.7"",""DAL FTW WSCMO AIRPORT, TX US"",""  66.8"",""24"",""  52.3"",""24"",""1019.9"",""24"",""998.7"",""24"","" 10.0"",""24"",""  7.5"",""24"","" 15.0"","" 20.0"",""  80.1"","" "",""  51.1"","" "","" 0.00"",""G"",""999.9"",""000000"""
"72259003927,""2012-04-19"",""32.8978"",""-97.0189"",""170.7"",""DAL FTW WSCMO AIRPORT, TX US"",""  69.4"",""24"",""  50.6"",""24"",""1012.5"",""24"",""991.6"",""24"","" 10.0"",""24"","" 11.3"",""24"","" 19.0"","" 27.0"",""  82.9"","" "",""  54.0"","" "","" 0.00"",""G"",""999.9"",""000000"""
"72259003927,""2012-04-20"",""32.8978"",""-97.0189"",""170.7"",""DAL FTW WSCMO AIRPORT, TX US"",""  67.9"",""24"",""  57.4"",""24"",""1009.0"",""20"",""988.4"",""24"",""  9.9"",""24"","" 10.5"",""24"","" 19.0"","" 26.0"",""  82.9"","" "",""  57.0"","" "","" 0.01"",""G"",""999.9"",""010010"""
"72259003927,""2012-04-21"",""32.8978"",""-97.0189"",""170.7"",""DAL FTW WSCMO AIRPORT, TX US"",""  60.6"",""24"",""  45.1"",""24"",""1016.1"",""24"",""994.8"",""24"","" 10.0"",""24"",""  8.9"",""24"","" 15.9"","" 20.0"",""  75.0"","" "",""  46.0"","" "","" 0.07"",""G"",""999.9"",""000000"""
"72259003927,""2012-04-22"",""32.8978"",""-97.0189"",""170.7"",""DAL FTW WSCMO AIRPORT, TX US"",""  68.5"",""24"",""  47.9"",""24"",""1016.8"",""24"",""995.7"",""24"","" 10.0"",""24"",""  5.5"",""24"","" 18.1"","" 22.9"",""  82.0"","" "",""  46.0"","" "","" 0.00"",""G"",""999.9"",""000000"""
"72259003927,""2012-04-23"",""32.8978"",""-97.0189"",""170.7"",""DAL FTW WSCMO AIRPORT, TX US"",""  63.8"",""24"",""  41.2"",""24"",""1021.4"",""24"",""000.2"",""24"","" 10.0"",""24"",""  7.0"",""24"","" 14.0"",""999.9"",""  82.0"","" "",""  52.0"","" "","" 0.00"",""G"",""999.9"",""000000"""
"72259003927,""2012-04-24"",""32.8978"",""-97.0189"",""170.7"",""DAL FTW WSCMO AIRPORT, TX US"",""  68.2"",""24"",""  46.4"",""24"",""1015.4"",""24"",""994.3"",""24"","" 10.0"",""24"",""  6.8"",""24"","" 15.9"","" 22.9"",""  86.0"","" "",""  52.0"","" "","" 0.00"",""G"",""999.9"",""000000"""
"72259003927,""2012-04-25"",""32.8978"",""-97.0189"",""170.7"",""DAL FTW WSCMO AIRPORT, TX US"",""  76.2"",""24"",""  60.8"",""24"",""1008.2"",""24"",""987.5"",""24"","" 10.0"",""24"","" 16.2"",""24"","" 26.0"","" 32.1"",""  89.1"","" "",""  53.1"","" "","" 0.00"",""G"",""999.9"",""000000"""
"72259003927,""2012-04-26"",""32.8978"",""-97.0189"",""170.7"",""DAL FTW WSCMO AIRPORT, TX US"",""  78.6"",""24"",""  66.4"",""24"",""1006.9"",""24"",""986.2"",""24"","" 10.0"",""24"","" 12.3"",""24"","" 15.9"","" 22.9"",""  89.1"","" "",""  66.0"","" "","" 0.00"",""G"",""999.9"",""000000"""
"72259003927,""2012-04-27"",""32.8978"",""-97.0189"",""170.7"",""DAL FTW WSCMO AIRPORT, TX US"",""  78.1"",""24"",""  63.5"",""24"",""1006.8"",""24"",""986.1"",""24"","" 10.0"",""24"","" 14.0"",""24"","" 24.1"","" 29.9"",""  89.1"","" "",""  68.0"","" "","" 0.00"",""G"",""999.9"",""000000"""
"72259003927,""2012-04-28"",""32.8978"",""-97.0189"",""170.7"",""DAL FTW WSCMO AIRPORT, TX US"",""  77.9"",""24"",""  63.4"",""24"",""1007.0"",""23"",""986.4"",""24"","" 10.0"",""24"","" 16.2"",""24"","" 22.9"","" 28.0"",""  89.1"","" "",""  68.0"","" "","" 0.00"",""G"",""999.9"",""000000"""
"72259003927,""2012-04-29"",""32.8978"",""-97.0189"",""170.7"",""DAL FTW WSCMO AIRPORT, TX US"",""  77.3"",""24"",""  63.1"",""24"",""1011.1"",""24"",""990.5"",""24"",""  9.7"",""24"","" 12.8"",""24"","" 18.1"","" 25.1"",""  87.1"","" "",""  68.0"","" "","" 0.00"",""G"",""999.9"",""000000"""
"72259003927,""2012-04-30"",""32.8978"",""-97.0189"",""170.7"",""DAL FTW WSCMO AIRPORT, TX US"",""  77.5"",""24"",""  65.8"",""24"",""1012.7"",""22"",""992.2"",""24"","" 10.0"",""24"","" 12.4"",""24"","" 22.9"","" 28.9"",""  86.0"","" "",""  68.0"","" "","" 0.00"",""G"",""999.9"",""010010"""
"72259003927,""2012-05-01"",""32.8978"",""-97.0189"",""170.7"",""DAL FTW WSCMO AIRPORT, TX US"",""  78.3"",""24"",""  66.1"",""24"",""1010.6"",""24"",""990.1"",""24"","" 10.0"",""24"","" 16.6"",""24"","" 24.1"","" 33.0"",""  88.0"","" "",""  71.1"","" "","" 0.00"",""G"",""999.9"",""000000"""
"72259003927,""2012-05-02"",""32.8978"",""-97.0189"",""170.7"",""DAL FTW WSCMO AIRPORT, TX US"",""  77.4"",""24"",""  65.4"",""24"",""1009.6"",""23"",""989.1"",""24"","" 10.0"",""24"","" 13.8"",""24"","" 18.1"","" 25.1"",""  88.0"","" "",""  71.1"","" "","" 0.00"",""G"",""999.9"",""000000"""
"72259003927,""2012-05-03"",""32.8978"",""-97.0189"",""170.7"",""DAL FTW WSCMO AIRPORT, TX US"",""  79.7"",""24"",""  66.7"",""24"",""1010.5"",""24"",""989.8"",""24"","" 10.0"",""24"",""  9.7"",""24"","" 15.0"","" 19.0"",""  91.0"","" "",""  71.1"","" "","" 0.00"",""G"",""999.9"",""000000"""
"72259003927,""2012-05-04"",""32.8978"",""-97.0189"",""170.7"",""DAL FTW WSCMO AIRPORT, TX US"",""  81.7"",""24"",""  67.6"",""24"",""1011.3"",""24"",""990.8"",""24"","" 10.0"",""24"","" 10.5"",""24"","" 13.0"","" 17.1"",""  93.0"","" "",""  71.1"","" "","" 0.00"",""G"",""999.9"",""000000"""
"72259003927,""2012-05-05"",""32.8978"",""-97.0189"",""170.7"",""DAL FTW WSCMO AIRPORT, TX US"",""  80.1"",""24"",""  64.6"",""24"",""1009.8"",""24"",""989.2"",""24"","" 10.0"",""24"","" 10.4"",""24"","" 20.0"","" 25.1"",""  93.0"","" "",""  66.9"","" "","" 0.00"",""G"",""999.9"",""010010"""
"72259003927,""2012-05-06"",""32.8978"",""-97.0189"",""170.7"",""DAL FTW WSCMO AIRPORT, TX US"",""  82.5"",""24"",""  67.2"",""24"",""1008.0"",""24"",""987.5"",""24"","" 10.0"",""24"","" 11.3"",""24"","" 18.1"","" 22.0"",""  91.9"","" "",""  66.9"","" "","" 0.00"",""G"",""999.9"",""000000"""
"72259003927,""2012-05-07"",""32.8978"",""-97.0189"",""170.7"",""DAL FTW WSCMO AIRPORT, TX US"",""  79.4"",""24"",""  65.5"",""24"",""1009.6"",""24"",""988.9"",""24"","" 10.0"",""24"",""  8.5"",""24"","" 15.9"","" 25.1"",""  90.0"","" "",""  71.1"","" "","" 0.00"",""G"",""999.9"",""000000"""
"72259003927,""2012-05-08"",""32.8978"",""-97.0189"",""170.7"",""DAL FTW WSCMO AIRPORT, TX US"",""  70.8"",""24"",""  63.0"",""24"",""1013.6"",""21"",""992.7"",""24"","" 10.0"",""24"","" 10.2"",""24"","" 15.9"","" 20.0"",""  88.0"","" "",""  66.9"","" "","" 0.00"",""G"",""999.9"",""000000"""
"72259003927,""2012-05-09"",""32.8978"",""-97.0189"",""170.7"",""DAL FTW WSCMO AIRPORT, TX US"",""  71.5"",""24"",""  52.2"",""24"",""1015.8"",""24"",""994.8"",""24"","" 10.0"",""24"",""  7.3"",""24"","" 11.1"","" 15.9"",""  82.9"","" "",""  61.0"","" "","" 0.00"",""G"",""999.9"",""000000"""
"72259003927,""2012-05-10"",""32.8978"",""-97.0189"",""170.7"",""DAL FTW WSCMO AIRPORT, TX US"",""  72.7"",""24"",""  48.6"",""24"",""1012.7"",""24"",""991.8"",""24"","" 10.0"",""24"",""  5.2"",""24"","" 14.0"","" 21.0"",""  82.0"","" "",""  60.1"","" "","" 0.00"",""G"",""999.9"",""000000"""
"72259003927,""2012-05-11"",""32.8978"",""-97.0189"",""170.7"",""DAL FTW WSCMO AIRPORT, TX US"",""  70.7"",""24"",""  60.5"",""24"",""1010.3"",""22"",""989.5"",""24"",""  9.1"",""24"",""  6.9"",""24"","" 15.0"","" 27.0"",""  82.0"","" "",""  61.0"","" "","" 0.19"",""G"",""999.9"",""010000"""
"72259003927,""2012-05-12"",""32.8978"",""-97.0189"",""170.7"",""DAL FTW WSCMO AIRPORT, TX US"",""  67.3"",""24"",""  62.5"",""24"",""1016.8"",""14"",""995.1"",""24"",""  8.5"",""24"",""  5.9"",""24"","" 13.0"","" 17.1"",""  75.9"","" "",""  64.0"","" "","" 0.50"",""G"",""999.9"",""010010"""
"72259003927,""2012-05-13"",""32.8978"",""-97.0189"",""170.7"",""DAL FTW WSCMO AIRPORT, TX US"",""  70.8"",""24"",""  58.7"",""24"",""1020.2"",""24"",""999.0"",""24"","" 10.0"",""24"",""  7.4"",""24"","" 12.0"","" 15.9"",""  82.9"","" "",""  62.1"","" "","" 0.11"",""G"",""999.9"",""000000"""
"72259003927,""2012-05-14"",""32.8978"",""-97.0189"",""170.7"",""DAL FTW WSCMO AIRPORT, TX US"",""  73.1"",""24"",""  57.8"",""24"",""1017.9"",""24"",""996.9"",""24"","" 10.0"",""24"",""  5.7"",""24"",""  9.9"","" 15.9"",""  82.9"","" "",""  62.1"","" "","" 0.00"",""G"",""999.9"",""000000"""
"72259003927,""2012-05-15"",""32.8978"",""-97.0189"",""170.7"",""DAL FTW WSCMO AIRPORT, TX US"",""  74.2"",""24"",""  54.5"",""24"",""1016.5"",""24"",""995.5"",""24"","" 10.0"",""24"",""  6.6"",""24"","" 11.1"","" 15.0"",""  84.9"","" "",""  62.1"","" "","" 0.00"",""G"",""999.9"",""000000"""
"72259003927,""2012-05-16"",""32.8978"",""-97.0189"",""170.7"",""DAL FTW WSCMO AIRPORT, TX US"",""  75.2"",""24"",""  54.9"",""24"",""1016.3"",""24"",""995.4"",""24"","" 10.0"",""24"",""  4.7"",""24"",""  8.0"",""999.9"",""  89.1"","" "",""  60.1"","" "","" 0.00"",""G"",""999.9"",""000000"""
"72259003927,""2012-05-17"",""32.8978"",""-97.0189"",""170.7"",""DAL FTW WSCMO AIRPORT, TX US"",""  77.7"",""24"",""  55.4"",""24"",""1014.5"",""24"",""993.7"",""24"","" 10.0"",""24"",""  5.9"",""24"","" 12.0"",""999.9"",""  89.1"","" "",""  60.1"","" "","" 0.00"",""G"",""999.9"",""000000"""
"72259003927,""2012-05-18"",""32.8978"",""-97.0189"",""170.7"",""DAL FTW WSCMO AIRPORT, TX US"",""  78.8"",""24"",""  56.7"",""24"",""1011.5"",""24"",""990.8"",""24"","" 10.0"",""24"","" 10.7"",""24"","" 20.0"","" 27.0"",""  89.1"","" "",""  63.0"","" "","" 0.00"",""G"",""999.9"",""000000"""
"72259003927,""2012-05-19"",""32.8978"",""-97.0189"",""170.7"",""DAL FTW WSCMO AIRPORT, TX US"",""  79.0"",""24"",""  60.6"",""24"",""1010.8"",""23"",""990.2"",""24"","" 10.0"",""24"","" 14.7"",""24"","" 20.0"","" 26.0"",""  89.1"","" "",""  66.0"","" "","" 0.00"",""G"",""999.9"",""000000"""
"72259003927,""2012-05-20"",""32.8978"",""-97.0189"",""170.7"",""DAL FTW WSCMO AIRPORT, TX US"",""  79.5"",""24"",""  58.9"",""24"",""1015.7"",""24"",""994.9"",""24"","" 10.0"",""24"",""  8.3"",""24"","" 15.9"","" 21.0"",""  89.1"","" "",""  69.1"","" "","" 0.00"",""G"",""999.9"",""000000"""
"72259003927,""2012-05-21"",""32.8978"",""-97.0189"",""170.7"",""DAL FTW WSCMO AIRPORT, TX US"",""  77.9"",""24"",""  59.1"",""24"",""1018.9"",""24"",""998.0"",""24"","" 10.0"",""24"",""  4.4"",""24"",""  9.9"",""999.9"",""  90.0"","" "",""  66.9"","" "","" 0.00"",""G"",""999.9"",""000000"""
"72259003927,""2012-05-22"",""32.8978"",""-97.0189"",""170.7"",""DAL FTW WSCMO AIRPORT, TX US"",""  79.5"",""24"",""  56.3"",""24"",""1014.9"",""24"",""994.2"",""24"","" 10.0"",""24"",""  4.5"",""24"",""  8.9"",""999.9"",""  91.9"","" "",""  66.9"","" "","" 0.00"",""G"",""999.9"",""000000"""
"72259003927,""2012-05-23"",""32.8978"",""-97.0189"",""170.7"",""DAL FTW WSCMO AIRPORT, TX US"",""  82.8"",""24"",""  61.8"",""24"",""1005.8"",""24"",""985.3"",""24"","" 10.0"",""24"","" 12.5"",""24"","" 22.9"","" 31.1"",""  91.9"","" "",""  68.0"","" "","" 0.00"",""G"",""999.9"",""000000"""
"72259003927,""2012-05-24"",""32.8978"",""-97.0189"",""170.7"",""DAL FTW WSCMO AIRPORT, TX US"",""  82.9"",""24"",""  66.1"",""24"",""1000.9"",""23"",""980.5"",""24"","" 10.0"",""24"","" 18.3"",""24"","" 27.0"","" 35.9"",""  95.0"","" "",""  73.0"","" "","" 0.00"",""G"",""999.9"",""000000"""
"72259003927,""2012-05-25"",""32.8978"",""-97.0189"",""170.7"",""DAL FTW WSCMO AIRPORT, TX US"",""  83.9"",""24"",""  67.7"",""24"",""1006.7"",""23"",""986.1"",""24"",""  9.9"",""24"","" 16.2"",""24"","" 21.0"","" 28.0"",""  93.9"",""*"",""  73.4"",""*"","" 0.00"",""G"",""999.9"",""000000"""
"72259003927,""2012-05-26"",""32.8978"",""-97.0189"",""170.7"",""DAL FTW WSCMO AIRPORT, TX US"",""  84.0"",""24"",""  67.7"",""24"",""1012.9"",""24"",""992.3"",""24"","" 10.0"",""24"","" 15.3"",""24"","" 20.0"","" 25.1"",""  95.0"","" "",""  73.9"","" "","" 0.00"",""G"",""999.9"",""000000"""
"72259003927,""2012-05-27"",""32.8978"",""-97.0189"",""170.7"",""DAL FTW WSCMO AIRPORT, TX US"",""  82.6"",""24"",""  63.1"",""24"",""1012.0"",""24"",""991.6"",""24"","" 10.0"",""24"","" 13.9"",""24"","" 20.0"","" 25.1"",""  91.9"",""*"",""  71.6"",""*"","" 0.00"",""G"",""999.9"",""000000"""
